name,original_name,cell,x_um,y_um,width_um,height_um,orient,row
Xeq_ab3_inv,Xeq_ab3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,83.99999999999997,23.52,2.24,3.92,FS,bottom_ctrl_5
Xeq_nanb3_inv,Xeq_nanb3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,83.99999999999997,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xeq_xnor3_inv,Xeq_xnor3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,83.99999999999997,31.36,2.24,3.92,FS,bottom_ctrl_7
Xeq_a4_inv,Xeq_a4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,83.99999999999997,598.4399999999999,2.24,3.92,N,top_ctrl_0
Xeq_b4_inv,Xeq_b4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,83.99999999999997,606.28,2.24,3.92,N,top_ctrl_2
Xeq_ab4_inv,Xeq_ab4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,83.99999999999997,610.1999999999999,2.24,3.92,FS,top_ctrl_3
Xeq_nanb4_inv,Xeq_nanb4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,84.55999999999997,602.3599999999999,2.24,3.92,FS,top_ctrl_1
Xeq_xnor4_inv,Xeq_xnor4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,85.67999999999998,3.92,2.24,3.92,N,bottom_ctrl_0
Xeq_a5_inv,Xeq_a5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,85.67999999999998,7.84,2.24,3.92,FS,bottom_ctrl_1
Xeq_b5_inv,Xeq_b5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.23999999999997,11.76,2.24,3.92,N,bottom_ctrl_2
Xeq_ab5_inv,Xeq_ab5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.23999999999997,15.68,2.24,3.92,FS,bottom_ctrl_3
Xeq_nanb5_inv,Xeq_nanb5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.23999999999997,19.6,2.24,3.92,N,bottom_ctrl_4
Xeq_xnor5_inv,Xeq_xnor5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.23999999999997,23.52,2.24,3.92,FS,bottom_ctrl_5
Xeq_a6_inv,Xeq_a6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.23999999999997,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xeq_b6_inv,Xeq_b6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.23999999999997,31.36,2.24,3.92,FS,bottom_ctrl_7
Xeq_ab6_inv,Xeq_ab6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.23999999999997,598.4399999999999,2.24,3.92,N,top_ctrl_0
Xeq_nanb6_inv,Xeq_nanb6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.23999999999997,606.28,2.24,3.92,N,top_ctrl_2
Xeq_xnor6_inv,Xeq_xnor6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.23999999999997,610.1999999999999,2.24,3.92,FS,top_ctrl_3
Xeq_a7_inv,Xeq_a7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.79999999999997,602.3599999999999,2.24,3.92,FS,top_ctrl_1
Xeq_b7_inv,Xeq_b7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,87.91999999999997,3.92,2.24,3.92,N,bottom_ctrl_0
Xeq_ab7_inv,Xeq_ab7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,87.91999999999997,7.84,2.24,3.92,FS,bottom_ctrl_1
Xeq_nanb7_inv,Xeq_nanb7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,88.47999999999996,11.76,2.24,3.92,N,bottom_ctrl_2
Xeq_xnor7_inv,Xeq_xnor7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,88.47999999999996,15.68,2.24,3.92,FS,bottom_ctrl_3
Xeq_a8_inv,Xeq_a8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,88.47999999999996,19.6,2.24,3.92,N,bottom_ctrl_4
Xeq_b8_inv,Xeq_b8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,88.47999999999996,23.52,2.24,3.92,FS,bottom_ctrl_5
Xeq_ab8_inv,Xeq_ab8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,88.47999999999996,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xeq_nanb8_inv,Xeq_nanb8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,88.47999999999996,31.36,2.24,3.92,FS,bottom_ctrl_7
Xeq_xnor8_inv,Xeq_xnor8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,88.47999999999996,598.4399999999999,2.24,3.92,N,top_ctrl_0
Xeq_a9_inv,Xeq_a9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,88.47999999999996,606.28,2.24,3.92,N,top_ctrl_2
Xeq_b9_inv,Xeq_b9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,88.47999999999996,610.1999999999999,2.24,3.92,FS,top_ctrl_3
Xeq_ab9_inv,Xeq_ab9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,89.03999999999996,602.3599999999999,2.24,3.92,FS,top_ctrl_1
Xeq_nanb9_inv,Xeq_nanb9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,90.15999999999997,3.92,2.24,3.92,N,bottom_ctrl_0
Xeq_xnor9_inv,Xeq_xnor9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,90.15999999999997,7.84,2.24,3.92,FS,bottom_ctrl_1
Xeq_reduce_s0_0_inv,Xeq_reduce_s0_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,90.71999999999996,11.76,2.24,3.92,N,bottom_ctrl_2
Xeq_reduce_s0_4_inv,Xeq_reduce_s0_4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,90.71999999999996,15.68,2.24,3.92,FS,bottom_ctrl_3
Xeq_reduce_s0_8_inv,Xeq_reduce_s0_8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,90.71999999999996,19.6,2.24,3.92,N,bottom_ctrl_4
Xeq_reduce_s1_0_inv,Xeq_reduce_s1_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,90.71999999999996,23.52,2.24,3.92,FS,bottom_ctrl_5
Xwrite_conflict_inv,Xwrite_conflict_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,90.71999999999996,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
