name,original_name,cell,x_um,y_um,width_um,height_um,orient,row
Xw0_grp2_inv,Xw0_grp2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.12000000000002,1160.52,2.24,3.92,N,top_ctrl_2
Xw0_grp3_inv,Xw0_grp3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.68,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xw0_pd0_0_inv,Xw0_pd0_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.68,31.36,2.24,3.92,FS,bottom_ctrl_7
Xw0_pd0_1_inv,Xw0_pd0_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.68,1164.44,2.24,3.92,FS,top_ctrl_3
Xw0_pd0_2_inv,Xw0_pd0_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.36000000000001,3.92,2.24,3.92,N,bottom_ctrl_0
Xw0_pd0_3_inv,Xw0_pd0_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.36000000000001,7.84,2.24,3.92,FS,bottom_ctrl_1
Xw0_pd1_0_inv,Xw0_pd1_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.36000000000001,11.76,2.24,3.92,N,bottom_ctrl_2
Xw0_pd1_1_inv,Xw0_pd1_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.36000000000001,15.68,2.24,3.92,FS,bottom_ctrl_3
Xw0_pd1_2_inv,Xw0_pd1_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.36000000000001,19.6,2.24,3.92,N,bottom_ctrl_4
Xw0_pd1_3_inv,Xw0_pd1_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.36000000000001,23.52,2.24,3.92,FS,bottom_ctrl_5
Xw0_pd2_0_inv,Xw0_pd2_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.36000000000001,1152.68,2.24,3.92,N,top_ctrl_0
Xw0_pd2_1_inv,Xw0_pd2_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.36000000000001,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xw0_pd2_2_inv,Xw0_pd2_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.36000000000001,1160.52,2.24,3.92,N,top_ctrl_2
Xw0_pd2_3_inv,Xw0_pd2_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.92,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xw0_pd2_4_inv,Xw0_pd2_4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.92,31.36,2.24,3.92,FS,bottom_ctrl_7
Xw0_pd2_5_inv,Xw0_pd2_5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.92,1164.44,2.24,3.92,FS,top_ctrl_3
Xw0_pd2_6_inv,Xw0_pd2_6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,75.60000000000001,3.92,2.24,3.92,N,bottom_ctrl_0
Xw0_pd2_7_inv,Xw0_pd2_7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,75.60000000000001,7.84,2.24,3.92,FS,bottom_ctrl_1
Xw0_pd2_8_inv,Xw0_pd2_8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,75.60000000000001,11.76,2.24,3.92,N,bottom_ctrl_2
Xw0_pd2_9_inv,Xw0_pd2_9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,75.60000000000001,15.68,2.24,3.92,FS,bottom_ctrl_3
Xw0_pd2_10_inv,Xw0_pd2_10_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,75.60000000000001,19.6,2.24,3.92,N,bottom_ctrl_4
Xw0_pd2_11_inv,Xw0_pd2_11_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,75.60000000000001,23.52,2.24,3.92,FS,bottom_ctrl_5
Xw0_pd2_12_inv,Xw0_pd2_12_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,75.60000000000001,1152.68,2.24,3.92,N,top_ctrl_0
Xw0_pd2_13_inv,Xw0_pd2_13_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,75.60000000000001,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xw0_pd2_14_inv,Xw0_pd2_14_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,75.60000000000001,1160.52,2.24,3.92,N,top_ctrl_2
Xw0_pd2_15_inv,Xw0_pd2_15_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,76.16,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xw1_a0_inv,Xw1_a0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,76.16,31.36,2.24,3.92,FS,bottom_ctrl_7
Xw1_a1_inv,Xw1_a1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,76.16,1164.44,2.24,3.92,FS,top_ctrl_3
Xw1_a2_inv,Xw1_a2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,77.84,3.92,2.24,3.92,N,bottom_ctrl_0
Xw1_a3_inv,Xw1_a3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,77.84,7.84,2.24,3.92,FS,bottom_ctrl_1
Xw1_a4_inv,Xw1_a4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,77.84,11.76,2.24,3.92,N,bottom_ctrl_2
Xw1_a5_inv,Xw1_a5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,77.84,15.68,2.24,3.92,FS,bottom_ctrl_3
Xw1_a6_inv,Xw1_a6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,77.84,19.6,2.24,3.92,N,bottom_ctrl_4
Xw1_a7_inv,Xw1_a7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,77.84,23.52,2.24,3.92,FS,bottom_ctrl_5
Xw1_a8_inv,Xw1_a8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,77.84,1152.68,2.24,3.92,N,top_ctrl_0
Xw1_a9_inv,Xw1_a9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,77.84,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xw1_grp0_inv,Xw1_grp0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,77.84,1160.52,2.24,3.92,N,top_ctrl_2
Xw1_grp1_inv,Xw1_grp1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,78.39999999999999,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xw1_grp2_inv,Xw1_grp2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,78.39999999999999,31.36,2.24,3.92,FS,bottom_ctrl_7
Xw1_grp3_inv,Xw1_grp3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,78.39999999999999,1164.44,2.24,3.92,FS,top_ctrl_3
Xw1_pd0_0_inv,Xw1_pd0_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,80.08,3.92,2.24,3.92,N,bottom_ctrl_0
Xw1_pd0_1_inv,Xw1_pd0_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,80.08,7.84,2.24,3.92,FS,bottom_ctrl_1
Xw1_pd0_2_inv,Xw1_pd0_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,80.08,11.76,2.24,3.92,N,bottom_ctrl_2
Xw1_pd0_3_inv,Xw1_pd0_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,80.08,15.68,2.24,3.92,FS,bottom_ctrl_3
Xw1_pd1_0_inv,Xw1_pd1_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,80.08,19.6,2.24,3.92,N,bottom_ctrl_4
Xw1_pd1_1_inv,Xw1_pd1_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,80.08,23.52,2.24,3.92,FS,bottom_ctrl_5
Xw1_pd1_2_inv,Xw1_pd1_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,80.08,1152.68,2.24,3.92,N,top_ctrl_0
Xw1_pd1_3_inv,Xw1_pd1_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,80.08,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xw1_pd2_0_inv,Xw1_pd2_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,80.08,1160.52,2.24,3.92,N,top_ctrl_2
Xw1_pd2_1_inv,Xw1_pd2_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,80.63999999999999,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xw1_pd2_2_inv,Xw1_pd2_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,80.63999999999999,31.36,2.24,3.92,FS,bottom_ctrl_7
Xw1_pd2_3_inv,Xw1_pd2_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,80.63999999999999,1164.44,2.24,3.92,FS,top_ctrl_3
Xw1_pd2_4_inv,Xw1_pd2_4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,82.32,3.92,2.24,3.92,N,bottom_ctrl_0
Xw1_pd2_5_inv,Xw1_pd2_5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,82.32,7.84,2.24,3.92,FS,bottom_ctrl_1
Xw1_pd2_6_inv,Xw1_pd2_6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,82.32,11.76,2.24,3.92,N,bottom_ctrl_2
Xw1_pd2_7_inv,Xw1_pd2_7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,82.32,15.68,2.24,3.92,FS,bottom_ctrl_3
Xw1_pd2_8_inv,Xw1_pd2_8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,82.32,19.6,2.24,3.92,N,bottom_ctrl_4
Xw1_pd2_9_inv,Xw1_pd2_9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,82.32,23.52,2.24,3.92,FS,bottom_ctrl_5
Xw1_pd2_10_inv,Xw1_pd2_10_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,82.32,1152.68,2.24,3.92,N,top_ctrl_0
Xw1_pd2_11_inv,Xw1_pd2_11_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,82.32,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xw1_pd2_12_inv,Xw1_pd2_12_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,82.32,1160.52,2.24,3.92,N,top_ctrl_2
Xw1_pd2_13_inv,Xw1_pd2_13_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,82.87999999999998,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xw1_pd2_14_inv,Xw1_pd2_14_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,82.87999999999998,31.36,2.24,3.92,FS,bottom_ctrl_7
Xw1_pd2_15_inv,Xw1_pd2_15_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,82.87999999999998,1164.44,2.24,3.92,FS,top_ctrl_3
Xr0_a0_inv,Xr0_a0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,84.55999999999999,3.92,2.24,3.92,N,bottom_ctrl_0
Xr0_a1_inv,Xr0_a1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,84.55999999999999,7.84,2.24,3.92,FS,bottom_ctrl_1
Xr0_a2_inv,Xr0_a2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,84.55999999999999,11.76,2.24,3.92,N,bottom_ctrl_2
Xr0_a3_inv,Xr0_a3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,84.55999999999999,15.68,2.24,3.92,FS,bottom_ctrl_3
Xr0_a4_inv,Xr0_a4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,84.55999999999999,19.6,2.24,3.92,N,bottom_ctrl_4
Xr0_a5_inv,Xr0_a5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,84.55999999999999,23.52,2.24,3.92,FS,bottom_ctrl_5
Xr0_a6_inv,Xr0_a6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,84.55999999999999,1152.68,2.24,3.92,N,top_ctrl_0
Xr0_a7_inv,Xr0_a7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,84.55999999999999,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xr0_a8_inv,Xr0_a8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,84.55999999999999,1160.52,2.24,3.92,N,top_ctrl_2
Xr0_a9_inv,Xr0_a9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,85.11999999999998,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xr0_grp0_inv,Xr0_grp0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,85.11999999999998,31.36,2.24,3.92,FS,bottom_ctrl_7
Xr0_grp1_inv,Xr0_grp1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,85.11999999999998,1164.44,2.24,3.92,FS,top_ctrl_3
Xr0_grp2_inv,Xr0_grp2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.79999999999998,3.92,2.24,3.92,N,bottom_ctrl_0
Xr0_grp3_inv,Xr0_grp3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.79999999999998,7.84,2.24,3.92,FS,bottom_ctrl_1
Xr0_pd0_0_inv,Xr0_pd0_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.79999999999998,11.76,2.24,3.92,N,bottom_ctrl_2
Xr0_pd0_1_inv,Xr0_pd0_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.79999999999998,15.68,2.24,3.92,FS,bottom_ctrl_3
Xr0_pd0_2_inv,Xr0_pd0_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.79999999999998,19.6,2.24,3.92,N,bottom_ctrl_4
Xr0_pd0_3_inv,Xr0_pd0_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.79999999999998,23.52,2.24,3.92,FS,bottom_ctrl_5
Xr0_pd1_0_inv,Xr0_pd1_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.79999999999998,1152.68,2.24,3.92,N,top_ctrl_0
Xr0_pd1_1_inv,Xr0_pd1_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.79999999999998,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xr0_pd1_2_inv,Xr0_pd1_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,86.79999999999998,1160.52,2.24,3.92,N,top_ctrl_2
Xr0_pd1_3_inv,Xr0_pd1_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,87.35999999999997,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xr0_pd2_0_inv,Xr0_pd2_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,87.35999999999997,31.36,2.24,3.92,FS,bottom_ctrl_7
Xr0_pd2_1_inv,Xr0_pd2_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,87.35999999999997,1164.44,2.24,3.92,FS,top_ctrl_3
Xr0_pd2_2_inv,Xr0_pd2_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,89.03999999999998,3.92,2.24,3.92,N,bottom_ctrl_0
Xr0_pd2_3_inv,Xr0_pd2_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,89.03999999999998,7.84,2.24,3.92,FS,bottom_ctrl_1
Xr0_pd2_4_inv,Xr0_pd2_4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,89.03999999999998,11.76,2.24,3.92,N,bottom_ctrl_2
Xr0_pd2_5_inv,Xr0_pd2_5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,89.03999999999998,15.68,2.24,3.92,FS,bottom_ctrl_3
Xr0_pd2_6_inv,Xr0_pd2_6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,89.03999999999998,19.6,2.24,3.92,N,bottom_ctrl_4
Xr0_pd2_7_inv,Xr0_pd2_7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,89.03999999999998,23.52,2.24,3.92,FS,bottom_ctrl_5
Xr0_pd2_8_inv,Xr0_pd2_8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,89.03999999999998,1152.68,2.24,3.92,N,top_ctrl_0
Xr0_pd2_9_inv,Xr0_pd2_9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,89.03999999999998,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xr0_pd2_10_inv,Xr0_pd2_10_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,89.03999999999998,1160.52,2.24,3.92,N,top_ctrl_2
Xr0_pd2_11_inv,Xr0_pd2_11_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,89.59999999999997,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xr0_pd2_12_inv,Xr0_pd2_12_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,89.59999999999997,31.36,2.24,3.92,FS,bottom_ctrl_7
Xr0_pd2_13_inv,Xr0_pd2_13_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,89.59999999999997,1164.44,2.24,3.92,FS,top_ctrl_3
Xr0_pd2_14_inv,Xr0_pd2_14_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,91.27999999999997,3.92,2.24,3.92,N,bottom_ctrl_0
Xr0_pd2_15_inv,Xr0_pd2_15_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,91.27999999999997,7.84,2.24,3.92,FS,bottom_ctrl_1
Xr1_a0_inv,Xr1_a0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,91.27999999999997,11.76,2.24,3.92,N,bottom_ctrl_2
Xr1_a1_inv,Xr1_a1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,91.27999999999997,15.68,2.24,3.92,FS,bottom_ctrl_3
Xr1_a2_inv,Xr1_a2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,91.27999999999997,19.6,2.24,3.92,N,bottom_ctrl_4
Xr1_a3_inv,Xr1_a3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,91.27999999999997,23.52,2.24,3.92,FS,bottom_ctrl_5
Xr1_a4_inv,Xr1_a4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,91.27999999999997,1152.68,2.24,3.92,N,top_ctrl_0
Xr1_a5_inv,Xr1_a5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,91.27999999999997,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xr1_a6_inv,Xr1_a6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,91.27999999999997,1160.52,2.24,3.92,N,top_ctrl_2
Xr1_a7_inv,Xr1_a7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,91.83999999999996,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xr1_a8_inv,Xr1_a8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,91.83999999999996,31.36,2.24,3.92,FS,bottom_ctrl_7
Xr1_a9_inv,Xr1_a9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,91.83999999999996,1164.44,2.24,3.92,FS,top_ctrl_3
Xr1_grp0_inv,Xr1_grp0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,93.51999999999997,3.92,2.24,3.92,N,bottom_ctrl_0
Xr1_grp1_inv,Xr1_grp1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,93.51999999999997,7.84,2.24,3.92,FS,bottom_ctrl_1
Xr1_grp2_inv,Xr1_grp2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,93.51999999999997,11.76,2.24,3.92,N,bottom_ctrl_2
Xr1_grp3_inv,Xr1_grp3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,93.51999999999997,15.68,2.24,3.92,FS,bottom_ctrl_3
Xr1_pd0_0_inv,Xr1_pd0_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,93.51999999999997,19.6,2.24,3.92,N,bottom_ctrl_4
Xr1_pd0_1_inv,Xr1_pd0_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,93.51999999999997,23.52,2.24,3.92,FS,bottom_ctrl_5
Xr1_pd0_2_inv,Xr1_pd0_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,93.51999999999997,1152.68,2.24,3.92,N,top_ctrl_0
Xr1_pd0_3_inv,Xr1_pd0_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,93.51999999999997,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xr1_pd1_0_inv,Xr1_pd1_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,93.51999999999997,1160.52,2.24,3.92,N,top_ctrl_2
Xr1_pd1_1_inv,Xr1_pd1_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,94.07999999999996,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xr1_pd1_2_inv,Xr1_pd1_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,94.07999999999996,31.36,2.24,3.92,FS,bottom_ctrl_7
Xr1_pd1_3_inv,Xr1_pd1_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,94.07999999999996,1164.44,2.24,3.92,FS,top_ctrl_3
Xr1_pd2_0_inv,Xr1_pd2_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,95.75999999999996,3.92,2.24,3.92,N,bottom_ctrl_0
Xr1_pd2_1_inv,Xr1_pd2_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,95.75999999999996,7.84,2.24,3.92,FS,bottom_ctrl_1
Xr1_pd2_2_inv,Xr1_pd2_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,95.75999999999996,11.76,2.24,3.92,N,bottom_ctrl_2
Xr1_pd2_3_inv,Xr1_pd2_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,95.75999999999996,15.68,2.24,3.92,FS,bottom_ctrl_3
Xr1_pd2_4_inv,Xr1_pd2_4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,95.75999999999996,19.6,2.24,3.92,N,bottom_ctrl_4
Xr1_pd2_5_inv,Xr1_pd2_5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,95.75999999999996,23.52,2.24,3.92,FS,bottom_ctrl_5
Xr1_pd2_6_inv,Xr1_pd2_6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,95.75999999999996,1152.68,2.24,3.92,N,top_ctrl_0
Xr1_pd2_7_inv,Xr1_pd2_7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,95.75999999999996,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xr1_pd2_8_inv,Xr1_pd2_8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,95.75999999999996,1160.52,2.24,3.92,N,top_ctrl_2
Xr1_pd2_9_inv,Xr1_pd2_9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,96.31999999999995,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xr1_pd2_10_inv,Xr1_pd2_10_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,96.31999999999995,31.36,2.24,3.92,FS,bottom_ctrl_7
Xr1_pd2_11_inv,Xr1_pd2_11_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,96.31999999999995,1164.44,2.24,3.92,FS,top_ctrl_3
Xr1_pd2_12_inv,Xr1_pd2_12_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,97.99999999999996,3.92,2.24,3.92,N,bottom_ctrl_0
Xr1_pd2_13_inv,Xr1_pd2_13_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,97.99999999999996,7.84,2.24,3.92,FS,bottom_ctrl_1
Xr1_pd2_14_inv,Xr1_pd2_14_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,97.99999999999996,11.76,2.24,3.92,N,bottom_ctrl_2
Xr1_pd2_15_inv,Xr1_pd2_15_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,97.99999999999996,15.68,2.24,3.92,FS,bottom_ctrl_3
Xeq_a0_inv,Xeq_a0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,97.99999999999996,19.6,2.24,3.92,N,bottom_ctrl_4
Xeq_b0_inv,Xeq_b0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,97.99999999999996,23.52,2.24,3.92,FS,bottom_ctrl_5
Xeq_ab0_inv,Xeq_ab0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,97.99999999999996,1152.68,2.24,3.92,N,top_ctrl_0
Xeq_nanb0_inv,Xeq_nanb0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,97.99999999999996,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xeq_xnor0_inv,Xeq_xnor0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,97.99999999999996,1160.52,2.24,3.92,N,top_ctrl_2
Xeq_a1_inv,Xeq_a1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,98.55999999999995,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xeq_b1_inv,Xeq_b1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,98.55999999999995,31.36,2.24,3.92,FS,bottom_ctrl_7
Xeq_ab1_inv,Xeq_ab1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,98.55999999999995,1164.44,2.24,3.92,FS,top_ctrl_3
Xeq_nanb1_inv,Xeq_nanb1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,100.23999999999995,3.92,2.24,3.92,N,bottom_ctrl_0
Xeq_xnor1_inv,Xeq_xnor1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,100.23999999999995,7.84,2.24,3.92,FS,bottom_ctrl_1
Xeq_a2_inv,Xeq_a2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,100.23999999999995,11.76,2.24,3.92,N,bottom_ctrl_2
Xeq_b2_inv,Xeq_b2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,100.23999999999995,15.68,2.24,3.92,FS,bottom_ctrl_3
Xeq_ab2_inv,Xeq_ab2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,100.23999999999995,19.6,2.24,3.92,N,bottom_ctrl_4
Xeq_nanb2_inv,Xeq_nanb2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,100.23999999999995,23.52,2.24,3.92,FS,bottom_ctrl_5
Xeq_xnor2_inv,Xeq_xnor2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,100.23999999999995,1152.68,2.24,3.92,N,top_ctrl_0
Xeq_a3_inv,Xeq_a3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,100.23999999999995,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xeq_b3_inv,Xeq_b3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,100.23999999999995,1160.52,2.24,3.92,N,top_ctrl_2
Xeq_ab3_inv,Xeq_ab3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,100.79999999999994,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xeq_nanb3_inv,Xeq_nanb3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,100.79999999999994,31.36,2.24,3.92,FS,bottom_ctrl_7
Xeq_xnor3_inv,Xeq_xnor3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,100.79999999999994,1164.44,2.24,3.92,FS,top_ctrl_3
Xeq_a4_inv,Xeq_a4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,102.47999999999995,3.92,2.24,3.92,N,bottom_ctrl_0
Xeq_b4_inv,Xeq_b4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,102.47999999999995,7.84,2.24,3.92,FS,bottom_ctrl_1
Xeq_ab4_inv,Xeq_ab4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,102.47999999999995,11.76,2.24,3.92,N,bottom_ctrl_2
Xeq_nanb4_inv,Xeq_nanb4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,102.47999999999995,15.68,2.24,3.92,FS,bottom_ctrl_3
