name,original_name,role,cell,port,row_index,x_um,y_um,width_um,height_um,orient
Xw0_row0042_sel_buf0,Xw0_row0042_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,42,24.4,221.93,2.24,3.92,N
Xw0_row0042_sel_buf1,Xw0_row0042_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,42,26.64,221.93,2.24,3.92,N
Xw0_row0042_sel_buf2,Xw0_row0042_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,42,28.88,221.93,2.24,3.92,N
Xw0_row0043_sel_nand4,Xw0_row0043_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,43,16.56,226.26,7.84,3.92,N
Xw0_row0043_sel_buf0,Xw0_row0043_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,43,24.4,226.26,2.24,3.92,N
Xw0_row0043_sel_buf1,Xw0_row0043_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,43,26.64,226.26,2.24,3.92,N
Xw0_row0043_sel_buf2,Xw0_row0043_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,43,28.88,226.26,2.24,3.92,N
Xw0_row0044_sel_nand4,Xw0_row0044_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,44,16.56,230.585,7.84,3.92,N
Xw0_row0044_sel_buf0,Xw0_row0044_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,44,24.4,230.585,2.24,3.92,N
Xw0_row0044_sel_buf1,Xw0_row0044_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,44,26.64,230.585,2.24,3.92,N
Xw0_row0044_sel_buf2,Xw0_row0044_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,44,28.88,230.585,2.24,3.92,N
Xw0_row0045_sel_nand4,Xw0_row0045_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,45,16.56,234.915,7.84,3.92,N
Xw0_row0045_sel_buf0,Xw0_row0045_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,45,24.4,234.915,2.24,3.92,N
Xw0_row0045_sel_buf1,Xw0_row0045_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,45,26.64,234.915,2.24,3.92,N
Xw0_row0045_sel_buf2,Xw0_row0045_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,45,28.88,234.915,2.24,3.92,N
Xw0_row0046_sel_nand4,Xw0_row0046_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,46,16.56,239.24,7.84,3.92,N
Xw0_row0046_sel_buf0,Xw0_row0046_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,46,24.4,239.24,2.24,3.92,N
Xw0_row0046_sel_buf1,Xw0_row0046_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,46,26.64,239.24,2.24,3.92,N
Xw0_row0046_sel_buf2,Xw0_row0046_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,46,28.88,239.24,2.24,3.92,N
Xw0_row0047_sel_nand4,Xw0_row0047_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,47,16.56,243.565,7.84,3.92,N
Xw0_row0047_sel_buf0,Xw0_row0047_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,47,24.4,243.565,2.24,3.92,N
Xw0_row0047_sel_buf1,Xw0_row0047_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,47,26.64,243.565,2.24,3.92,N
Xw0_row0047_sel_buf2,Xw0_row0047_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,47,28.88,243.565,2.24,3.92,N
Xw0_row0048_sel_nand4,Xw0_row0048_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,48,16.56,247.895,7.84,3.92,N
Xw0_row0048_sel_buf0,Xw0_row0048_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,48,24.4,247.895,2.24,3.92,N
Xw0_row0048_sel_buf1,Xw0_row0048_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,48,26.64,247.895,2.24,3.92,N
Xw0_row0048_sel_buf2,Xw0_row0048_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,48,28.88,247.895,2.24,3.92,N
Xw0_row0049_sel_nand4,Xw0_row0049_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,49,16.56,252.22,7.84,3.92,N
Xw0_row0049_sel_buf0,Xw0_row0049_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,49,24.4,252.22,2.24,3.92,N
Xw0_row0049_sel_buf1,Xw0_row0049_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,49,26.64,252.22,2.24,3.92,N
Xw0_row0049_sel_buf2,Xw0_row0049_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,49,28.88,252.22,2.24,3.92,N
Xw0_row0050_sel_nand4,Xw0_row0050_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,50,16.56,256.545,7.84,3.92,N
Xw0_row0050_sel_buf0,Xw0_row0050_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,50,24.4,256.545,2.24,3.92,N
Xw0_row0050_sel_buf1,Xw0_row0050_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,50,26.64,256.545,2.24,3.92,N
Xw0_row0050_sel_buf2,Xw0_row0050_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,50,28.88,256.545,2.24,3.92,N
Xw0_row0051_sel_nand4,Xw0_row0051_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,51,16.56,260.875,7.84,3.92,N
Xw0_row0051_sel_buf0,Xw0_row0051_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,51,24.4,260.875,2.24,3.92,N
Xw0_row0051_sel_buf1,Xw0_row0051_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,51,26.64,260.875,2.24,3.92,N
Xw0_row0051_sel_buf2,Xw0_row0051_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,51,28.88,260.875,2.24,3.92,N
Xw0_row0052_sel_nand4,Xw0_row0052_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,52,16.56,265.2,7.84,3.92,N
Xw0_row0052_sel_buf0,Xw0_row0052_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,52,24.4,265.2,2.24,3.92,N
Xw0_row0052_sel_buf1,Xw0_row0052_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,52,26.64,265.2,2.24,3.92,N
Xw0_row0052_sel_buf2,Xw0_row0052_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,52,28.88,265.2,2.24,3.92,N
Xw0_row0053_sel_nand4,Xw0_row0053_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,53,16.56,269.53,7.84,3.92,N
Xw0_row0053_sel_buf0,Xw0_row0053_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,53,24.4,269.53,2.24,3.92,N
Xw0_row0053_sel_buf1,Xw0_row0053_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,53,26.64,269.53,2.24,3.92,N
Xw0_row0053_sel_buf2,Xw0_row0053_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,53,28.88,269.53,2.24,3.92,N
Xw0_row0054_sel_nand4,Xw0_row0054_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,54,16.56,273.855,7.84,3.92,N
Xw0_row0054_sel_buf0,Xw0_row0054_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,54,24.4,273.855,2.24,3.92,N
Xw0_row0054_sel_buf1,Xw0_row0054_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,54,26.64,273.855,2.24,3.92,N
Xw0_row0054_sel_buf2,Xw0_row0054_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,54,28.88,273.855,2.24,3.92,N
Xw0_row0055_sel_nand4,Xw0_row0055_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,55,16.56,278.18,7.84,3.92,N
Xw0_row0055_sel_buf0,Xw0_row0055_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,55,24.4,278.18,2.24,3.92,N
Xw0_row0055_sel_buf1,Xw0_row0055_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,55,26.64,278.18,2.24,3.92,N
Xw0_row0055_sel_buf2,Xw0_row0055_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,55,28.88,278.18,2.24,3.92,N
Xw0_row0056_sel_nand4,Xw0_row0056_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,56,16.56,282.51,7.84,3.92,N
Xw0_row0056_sel_buf0,Xw0_row0056_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,56,24.4,282.51,2.24,3.92,N
Xw0_row0056_sel_buf1,Xw0_row0056_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,56,26.64,282.51,2.24,3.92,N
Xw0_row0056_sel_buf2,Xw0_row0056_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,56,28.88,282.51,2.24,3.92,N
Xw0_row0057_sel_nand4,Xw0_row0057_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,57,16.56,286.835,7.84,3.92,N
Xw0_row0057_sel_buf0,Xw0_row0057_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,57,24.4,286.835,2.24,3.92,N
Xw0_row0057_sel_buf1,Xw0_row0057_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,57,26.64,286.835,2.24,3.92,N
Xw0_row0057_sel_buf2,Xw0_row0057_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,57,28.88,286.835,2.24,3.92,N
Xw0_row0058_sel_nand4,Xw0_row0058_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,58,16.56,291.16,7.84,3.92,N
Xw0_row0058_sel_buf0,Xw0_row0058_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,58,24.4,291.16,2.24,3.92,N
Xw0_row0058_sel_buf1,Xw0_row0058_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,58,26.64,291.16,2.24,3.92,N
Xw0_row0058_sel_buf2,Xw0_row0058_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,58,28.88,291.16,2.24,3.92,N
Xw0_row0059_sel_nand4,Xw0_row0059_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,59,16.56,295.49,7.84,3.92,N
Xw0_row0059_sel_buf0,Xw0_row0059_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,59,24.4,295.49,2.24,3.92,N
Xw0_row0059_sel_buf1,Xw0_row0059_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,59,26.64,295.49,2.24,3.92,N
Xw0_row0059_sel_buf2,Xw0_row0059_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,59,28.88,295.49,2.24,3.92,N
Xw0_row0060_sel_nand4,Xw0_row0060_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,60,16.56,299.815,7.84,3.92,N
Xw0_row0060_sel_buf0,Xw0_row0060_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,60,24.4,299.815,2.24,3.92,N
Xw0_row0060_sel_buf1,Xw0_row0060_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,60,26.64,299.815,2.24,3.92,N
Xw0_row0060_sel_buf2,Xw0_row0060_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,60,28.88,299.815,2.24,3.92,N
Xw0_row0061_sel_nand4,Xw0_row0061_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,61,16.56,304.145,7.84,3.92,N
Xw0_row0061_sel_buf0,Xw0_row0061_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,61,24.4,304.145,2.24,3.92,N
Xw0_row0061_sel_buf1,Xw0_row0061_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,61,26.64,304.145,2.24,3.92,N
Xw0_row0061_sel_buf2,Xw0_row0061_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,61,28.88,304.145,2.24,3.92,N
Xw0_row0062_sel_nand4,Xw0_row0062_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,62,16.56,308.47,7.84,3.92,N
Xw0_row0062_sel_buf0,Xw0_row0062_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,62,24.4,308.47,2.24,3.92,N
Xw0_row0062_sel_buf1,Xw0_row0062_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,62,26.64,308.47,2.24,3.92,N
Xw0_row0062_sel_buf2,Xw0_row0062_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,62,28.88,308.47,2.24,3.92,N
Xw0_row0063_sel_nand4,Xw0_row0063_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,63,16.56,312.795,7.84,3.92,N
Xw0_row0063_sel_buf0,Xw0_row0063_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,63,24.4,312.795,2.24,3.92,N
Xw0_row0063_sel_buf1,Xw0_row0063_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,63,26.64,312.795,2.24,3.92,N
Xw0_row0063_sel_buf2,Xw0_row0063_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,63,28.88,312.795,2.24,3.92,N
Xw1_row0000_sel_nand4,Xw1_row0000_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,0,54.4,40.205,7.84,3.92,N
Xw1_row0000_sel_buf0,Xw1_row0000_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,0,62.24,40.205,2.24,3.92,N
Xw1_row0000_sel_buf1,Xw1_row0000_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,0,64.48,40.205,2.24,3.92,N
Xw1_row0000_sel_buf2,Xw1_row0000_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,0,66.72,40.205,2.24,3.92,N
Xw1_row0001_sel_nand4,Xw1_row0001_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,1,54.4,44.53,7.84,3.92,N
Xw1_row0001_sel_buf0,Xw1_row0001_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,1,62.24,44.53,2.24,3.92,N
Xw1_row0001_sel_buf1,Xw1_row0001_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,1,64.48,44.53,2.24,3.92,N
Xw1_row0001_sel_buf2,Xw1_row0001_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,1,66.72,44.53,2.24,3.92,N
Xw1_row0002_sel_nand4,Xw1_row0002_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,2,54.4,48.855,7.84,3.92,N
Xw1_row0002_sel_buf0,Xw1_row0002_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,2,62.24,48.855,2.24,3.92,N
Xw1_row0002_sel_buf1,Xw1_row0002_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,2,64.48,48.855,2.24,3.92,N
Xw1_row0002_sel_buf2,Xw1_row0002_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,2,66.72,48.855,2.24,3.92,N
Xw1_row0003_sel_nand4,Xw1_row0003_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,3,54.4,53.185,7.84,3.92,N
Xw1_row0003_sel_buf0,Xw1_row0003_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,3,62.24,53.185,2.24,3.92,N
Xw1_row0003_sel_buf1,Xw1_row0003_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,3,64.48,53.185,2.24,3.92,N
Xw1_row0003_sel_buf2,Xw1_row0003_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,3,66.72,53.185,2.24,3.92,N
Xw1_row0004_sel_nand4,Xw1_row0004_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,4,54.4,57.51,7.84,3.92,N
Xw1_row0004_sel_buf0,Xw1_row0004_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,4,62.24,57.51,2.24,3.92,N
Xw1_row0004_sel_buf1,Xw1_row0004_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,4,64.48,57.51,2.24,3.92,N
Xw1_row0004_sel_buf2,Xw1_row0004_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,4,66.72,57.51,2.24,3.92,N
Xw1_row0005_sel_nand4,Xw1_row0005_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,5,54.4,61.84,7.84,3.92,N
Xw1_row0005_sel_buf0,Xw1_row0005_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,5,62.24,61.84,2.24,3.92,N
Xw1_row0005_sel_buf1,Xw1_row0005_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,5,64.48,61.84,2.24,3.92,N
Xw1_row0005_sel_buf2,Xw1_row0005_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,5,66.72,61.84,2.24,3.92,N
Xw1_row0006_sel_nand4,Xw1_row0006_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,6,54.4,66.165,7.84,3.92,N
Xw1_row0006_sel_buf0,Xw1_row0006_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,6,62.24,66.165,2.24,3.92,N
Xw1_row0006_sel_buf1,Xw1_row0006_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,6,64.48,66.165,2.24,3.92,N
Xw1_row0006_sel_buf2,Xw1_row0006_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,6,66.72,66.165,2.24,3.92,N
Xw1_row0007_sel_nand4,Xw1_row0007_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,7,54.4,70.49,7.84,3.92,N
Xw1_row0007_sel_buf0,Xw1_row0007_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,7,62.24,70.49,2.24,3.92,N
Xw1_row0007_sel_buf1,Xw1_row0007_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,7,64.48,70.49,2.24,3.92,N
Xw1_row0007_sel_buf2,Xw1_row0007_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,7,66.72,70.49,2.24,3.92,N
Xw1_row0008_sel_nand4,Xw1_row0008_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,8,54.4,74.82,7.84,3.92,N
Xw1_row0008_sel_buf0,Xw1_row0008_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,8,62.24,74.82,2.24,3.92,N
Xw1_row0008_sel_buf1,Xw1_row0008_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,8,64.48,74.82,2.24,3.92,N
Xw1_row0008_sel_buf2,Xw1_row0008_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,8,66.72,74.82,2.24,3.92,N
Xw1_row0009_sel_nand4,Xw1_row0009_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,9,54.4,79.145,7.84,3.92,N
Xw1_row0009_sel_buf0,Xw1_row0009_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,9,62.24,79.145,2.24,3.92,N
Xw1_row0009_sel_buf1,Xw1_row0009_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,9,64.48,79.145,2.24,3.92,N
Xw1_row0009_sel_buf2,Xw1_row0009_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,9,66.72,79.145,2.24,3.92,N
Xw1_row0010_sel_nand4,Xw1_row0010_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,10,54.4,83.47,7.84,3.92,N
Xw1_row0010_sel_buf0,Xw1_row0010_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,10,62.24,83.47,2.24,3.92,N
Xw1_row0010_sel_buf1,Xw1_row0010_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,10,64.48,83.47,2.24,3.92,N
Xw1_row0010_sel_buf2,Xw1_row0010_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,10,66.72,83.47,2.24,3.92,N
Xw1_row0011_sel_nand4,Xw1_row0011_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,11,54.4,87.8,7.84,3.92,N
Xw1_row0011_sel_buf0,Xw1_row0011_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,11,62.24,87.8,2.24,3.92,N
Xw1_row0011_sel_buf1,Xw1_row0011_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,11,64.48,87.8,2.24,3.92,N
Xw1_row0011_sel_buf2,Xw1_row0011_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,11,66.72,87.8,2.24,3.92,N
Xw1_row0012_sel_nand4,Xw1_row0012_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,12,54.4,92.125,7.84,3.92,N
Xw1_row0012_sel_buf0,Xw1_row0012_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,12,62.24,92.125,2.24,3.92,N
Xw1_row0012_sel_buf1,Xw1_row0012_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,12,64.48,92.125,2.24,3.92,N
Xw1_row0012_sel_buf2,Xw1_row0012_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,12,66.72,92.125,2.24,3.92,N
Xw1_row0013_sel_nand4,Xw1_row0013_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,13,54.4,96.455,7.84,3.92,N
Xw1_row0013_sel_buf0,Xw1_row0013_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,13,62.24,96.455,2.24,3.92,N
Xw1_row0013_sel_buf1,Xw1_row0013_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,13,64.48,96.455,2.24,3.92,N
Xw1_row0013_sel_buf2,Xw1_row0013_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,13,66.72,96.455,2.24,3.92,N
Xw1_row0014_sel_nand4,Xw1_row0014_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,14,54.4,100.78,7.84,3.92,N
Xw1_row0014_sel_buf0,Xw1_row0014_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,14,62.24,100.78,2.24,3.92,N
Xw1_row0014_sel_buf1,Xw1_row0014_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,14,64.48,100.78,2.24,3.92,N
Xw1_row0014_sel_buf2,Xw1_row0014_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,14,66.72,100.78,2.24,3.92,N
Xw1_row0015_sel_nand4,Xw1_row0015_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,15,54.4,105.105,7.84,3.92,N
Xw1_row0015_sel_buf0,Xw1_row0015_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,15,62.24,105.105,2.24,3.92,N
Xw1_row0015_sel_buf1,Xw1_row0015_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,15,64.48,105.105,2.24,3.92,N
Xw1_row0015_sel_buf2,Xw1_row0015_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,15,66.72,105.105,2.24,3.92,N
Xw1_row0016_sel_nand4,Xw1_row0016_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,16,54.4,109.435,7.84,3.92,N
Xw1_row0016_sel_buf0,Xw1_row0016_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,16,62.24,109.435,2.24,3.92,N
Xw1_row0016_sel_buf1,Xw1_row0016_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,16,64.48,109.435,2.24,3.92,N
Xw1_row0016_sel_buf2,Xw1_row0016_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,16,66.72,109.435,2.24,3.92,N
Xw1_row0017_sel_nand4,Xw1_row0017_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,17,54.4,113.76,7.84,3.92,N
Xw1_row0017_sel_buf0,Xw1_row0017_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,17,62.24,113.76,2.24,3.92,N
Xw1_row0017_sel_buf1,Xw1_row0017_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,17,64.48,113.76,2.24,3.92,N
Xw1_row0017_sel_buf2,Xw1_row0017_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,17,66.72,113.76,2.24,3.92,N
Xw1_row0018_sel_nand4,Xw1_row0018_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,18,54.4,118.085,7.84,3.92,N
Xw1_row0018_sel_buf0,Xw1_row0018_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,18,62.24,118.085,2.24,3.92,N
Xw1_row0018_sel_buf1,Xw1_row0018_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,18,64.48,118.085,2.24,3.92,N
Xw1_row0018_sel_buf2,Xw1_row0018_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,18,66.72,118.085,2.24,3.92,N
Xw1_row0019_sel_nand4,Xw1_row0019_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,19,54.4,122.415,7.84,3.92,N
Xw1_row0019_sel_buf0,Xw1_row0019_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,19,62.24,122.415,2.24,3.92,N
Xw1_row0019_sel_buf1,Xw1_row0019_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,19,64.48,122.415,2.24,3.92,N
Xw1_row0019_sel_buf2,Xw1_row0019_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,19,66.72,122.415,2.24,3.92,N
Xw1_row0020_sel_nand4,Xw1_row0020_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,20,54.4,126.74,7.84,3.92,N
Xw1_row0020_sel_buf0,Xw1_row0020_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,20,62.24,126.74,2.24,3.92,N
Xw1_row0020_sel_buf1,Xw1_row0020_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,20,64.48,126.74,2.24,3.92,N
Xw1_row0020_sel_buf2,Xw1_row0020_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,20,66.72,126.74,2.24,3.92,N
